material_id,formula,band_gap,formation_energy_per_atom,energy_above_hull,density,nsites,volume,crystal_system,spacegroup_number,spacegroup_symbol,volume_per_atom,n_elements,is_binary,is_ternary,is_quaternary,avg_atomic_mass,min_atomic_mass,max_atomic_mass,avg_electronegativity,min_electronegativity,max_electronegativity,electronegativity_range,avg_atomic_radius,avg_ionic_radius,has_metal,has_metalloid,has_nonmetal,n_metals,n_metalloids,n_nonmetals,frac_H,frac_Li,frac_C,frac_N,frac_O,frac_F,frac_Na,frac_Mg,frac_Al,frac_Si,frac_P,frac_S,frac_Cl,frac_K,frac_Ca,frac_Ti,frac_V,frac_Cr,frac_Mn,frac_Fe,frac_Co,frac_Ni,frac_Cu,frac_Zn,frac_Ga,frac_Ge,frac_As,frac_Se,frac_Br,frac_Sr,frac_Y,frac_Zr,frac_Nb,frac_Mo,frac_Ru,frac_Rh,frac_Pd,frac_Ag,frac_Cd,frac_In,frac_Sn,frac_Sb,frac_Te,frac_I,frac_Ba,frac_La,frac_Ce,frac_Hf,frac_Ta,frac_W,frac_Re,frac_Os,frac_Ir,frac_Pt,frac_Au,frac_Hg,frac_Tl,frac_Pb,frac_Bi,is_semiconductor,is_photovoltaic,is_stable
mp-654312,Ba2Fe2O5,1.4173,-2.2738934553174612,0.025426998650793002,5.508228053263781,126,1968.1981535928926,Monoclinic,14,P2_1/c,15.620620266610258,3,False,True,False,69.7238,15.9994,137.327,2.0533333333333332,0.89,3.44,2.55,1.383333333333333,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-551403,Ba2Fe2S2OF2,1.8181,-2.376342424999999,0.026352776666666,4.912043456610995,18,341.0769847874762,Tetragonal,139,I4/mmm,18.94872137708201,5,False,False,False,52.046960639999995,15.9994,137.327,2.544,0.89,3.98,3.09,1.13,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-549058,Ba2Fe2Se2OF2,1.8099999999999992,-2.333144739409721,0.0039225261111090004,5.473996335153289,18,362.96496522647385,Tetragonal,139,I4/mmm,20.164720290359657,5,False,False,False,61.42596063999999,15.9994,137.327,2.5380000000000003,0.89,3.98,3.09,1.1599999999999997,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-735530,Ba2Fe3P6HO22,2.5383,-2.628824755267857,0.0,3.627294991077584,34,449.10395224143946,Triclinic,2,P-1,13.208939771807042,5,False,False,False,48.2306204,1.00794,137.327,2.11,0.89,3.44,2.55,1.0799999999999998,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1228606,Ba2Fe5BiPb2O13,1.4128,-1.831300808478261,0.06486781539403,7.274389488751129,23,316.2140826288182,Monoclinic,12,C2/m,13.748438375166007,5,False,False,False,125.07036000000001,15.9994,208.9804,2.102,0.89,3.44,2.55,1.51,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-652683,Ba2Fe6O11,1.6653,-1.978964641710526,0.009605172236841,4.626406131388105,76,1128.0587142192055,Orthorhombic,58,Pnnm,14.842877818673756,3,False,True,False,69.7238,15.9994,137.327,2.0533333333333332,0.89,3.44,2.55,1.383333333333333,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1228686,Ba2Fe8Ni3(SbO11)2,0.624799999999999,-1.815283591891892,0.063969955709458,5.470521814412831,37,453.19012903688895,Trigonal,164,P-3m1,12.248381865861864,5,False,False,False,77.92496,15.9994,137.327,2.024,0.89,3.44,2.55,1.3900000000000001,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1202506,Ba2FeBiS5,0.625,-1.444259630833333,0.015787777283951,4.714123325389642,36,986.0179422289715,Orthorhombic,62,Pnma,27.389387284138095,4,False,False,True,108.55435000000001,32.065,208.9804,1.83,0.89,2.58,1.69,1.5375,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1214726,Ba2FeBrO3,1.4511,-2.4674963357142863,0.030990678571429002,5.562446721887629,14,273.69002844777174,Tetragonal,129,P4/nmm,19.54928774626941,4,False,False,True,72.26885,15.9994,137.327,2.28,0.89,3.44,2.55,1.3249999999999997,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1228629,Ba2FeCoClF7,2.111799999999999,-3.171922779583333,0.002232457083335,4.572563866888888,24,405.1869485484428,Monoclinic,11,P2_1/m,16.882789522851784,5,False,False,False,61.31131963999999,18.9984032,137.327,2.348,0.89,3.98,3.09,1.28,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-541648,Ba2FeCoF9,2.0265,-3.3009751957692313,0.000679730192309,4.689493781772603,52,793.7706996486048,Monoclinic,14,P2_1/c,15.264821147088554,4,False,False,True,67.77589954999999,18.9984032,137.327,2.145,0.89,3.98,3.09,1.35,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1277787,Ba2FeMoO6,0.8640999999999991,-2.500273185,0.000837423000007,6.3020508797750825,20,275.3149436666431,Tetragonal,136,P4_2/mnm,13.765747183332156,4,False,False,True,76.27784999999999,15.9994,137.327,2.08,0.89,3.44,2.55,1.4,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1288525,Ba2FeMoO6,0.7715000000000001,-2.500982592499999,0.000128015500007,6.313281541238584,20,274.8251874427259,Monoclinic,15,C2/c,13.741259372136295,4,False,False,True,76.27784999999999,15.9994,137.327,2.08,0.89,3.44,2.55,1.4,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1288978,Ba2FeMoO6,0.9037000000000001,-2.5011106080000003,0.0,6.296069728794797,20,275.57648782293916,Monoclinic,15,C2/c,13.778824391146959,4,False,False,True,76.27784999999999,15.9994,137.327,2.08,0.89,3.44,2.55,1.4,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-542120,Ba2FeO4,1.9953999999999992,-2.392583402142856,0.0,5.489534289608774,28,477.32793448863526,Monoclinic,14,P2_1/c,17.047426231736974,3,False,True,False,69.7238,15.9994,137.327,2.0533333333333332,0.89,3.44,2.55,1.383333333333333,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1228712,Ba2FeP4HO14,2.4765,-2.7538224227191552,0.012887241051146001,3.7143069636827333,22,303.73353777765726,Triclinic,1,P1,13.80606989898442,5,False,False,False,48.2306204,1.00794,137.327,2.11,0.89,3.44,2.55,1.0799999999999998,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1199946,Ba2FeSbS5,0.5309,-1.430873837499999,0.01961390287037,4.130059969160887,36,985.1863374088151,Orthorhombic,62,Pnma,27.366287150244865,4,False,False,True,86.74925,32.065,137.327,1.8375000000000001,0.89,2.58,1.69,1.5,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1272506,Ba2FeWO6,2.506199999999999,-2.639823302,0.000347599500006,7.12105752511294,20,284.644737626344,Monoclinic,15,C2/c,14.2322368813172,4,False,False,True,98.25285,15.9994,183.84,2.13,0.89,3.44,2.55,1.375,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1228575,Ba2Ga11BiO20,2.986999999999999,-2.375724742132354,0.0035032562499990004,5.59537327878125,34,466.099700377627,Monoclinic,8,Cm,13.70881471698903,4,False,False,True,108.00745,15.9994,208.9804,2.04,0.89,3.44,2.55,1.4124999999999999,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-18421,Ba2Ga2S5,2.8977,-1.668080664166666,0.0,3.9803537302197043,36,958.5632011444919,Monoclinic,15,C2/c,26.626755587347,3,False,True,False,79.705,32.065,137.327,1.76,0.89,2.58,1.69,1.4833333333333334,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-778485,Ba2Ga6O11,2.9373999999999993,-2.52860963868421,0.004376943157882,5.391174379983415,76,1070.6269938977316,Orthorhombic,58,Pnnm,14.087197288128047,3,False,True,False,74.3498,15.9994,137.327,2.046666666666667,0.89,3.44,2.55,1.3499999999999999,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1195309,Ba2GaAsSe5,1.870299999999999,-1.438995981857638,0.0,4.920215178645581,36,1099.0109011748523,Orthorhombic,62,Pnma,30.528080588190342,4,False,False,True,90.2329,69.723,137.327,1.8575000000000002,0.89,2.55,1.6599999999999997,1.4375,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1201906,Ba2GaBiS5,2.391,-1.572790915555555,0.0,4.681831120781826,36,1012.5076926285598,Orthorhombic,62,Pnma,28.12521368412666,4,False,False,True,112.02385000000001,32.065,208.9804,1.8250000000000002,0.89,2.58,1.69,1.5125,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1203584,Ba2GaBiSe5,1.7506,-1.493450638246527,0.0,5.585604243519177,36,1127.5073101089654,Orthorhombic,62,Pnma,31.319647503026815,4,False,False,True,123.7476,69.723,208.9804,1.8175000000000001,0.89,2.55,1.6599999999999997,1.5499999999999998,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1202829,Ba2GaBiTe5,1.065199999999999,-1.188787954537037,0.013914690000001001,5.8583440403526055,36,1350.754063849027,Orthorhombic,62,Pnma,37.52094621802853,4,False,False,True,135.9076,69.723,208.9804,1.705,0.89,2.1,1.21,1.6124999999999998,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1199702,Ba2GaS4,1.8917000000000002,-1.7984255564285712,0.0,4.016998936170856,56,1563.0219779321199,Monoclinic,14,P2_1/c,27.911106748787855,3,False,True,False,79.705,32.065,137.327,1.76,0.89,2.58,1.69,1.4833333333333334,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1203806,Ba2GaSbS5,2.396699999999999,-1.561313416388888,0.0,4.115668168364566,36,1011.0286662432618,Orthorhombic,62,Pnma,28.084129617868385,4,False,False,True,90.21875,32.065,137.327,1.8325,0.89,2.58,1.69,1.475,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1203387,Ba2GaSbSe5,1.806699999999999,-1.477086528802083,0.0,5.090691303125992,36,1123.3205372351147,Orthorhombic,62,Pnma,31.203348256530962,4,False,False,True,101.9425,69.723,137.327,1.825,0.89,2.55,1.6599999999999997,1.5125000000000002,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1200935,Ba2GaSbTe5,0.9727999999999991,-1.1720431734259251,0.001194165555554,5.484344677575937,36,1337.2336942096854,Orthorhombic,62,Pnma,37.145380394713484,4,False,False,True,114.10249999999999,69.723,137.327,1.7125,0.89,2.1,1.21,1.5750000000000002,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1195574,Ba2GaSe4,1.0042,-1.6999139908035712,0.000180039464286,4.895537405451072,56,1791.5354824379092,Monoclinic,14,P2_1/c,31.991705043534093,3,False,True,False,95.33666666666666,69.723,137.327,1.75,0.89,2.55,1.6599999999999997,1.5333333333333332,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1520715,Ba2GdBiO6,1.5940999999999992,-2.79697156975,0.0,7.264973096200619,40,673.7089537013594,Cubic,201,Pn-3,16.842723842533985,4,False,False,True,129.88920000000002,15.9994,208.9804,1.8875000000000002,0.89,3.44,2.55,1.5374999999999999,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1520731,Ba2GdBiO6,1.6632,-2.7913208970000003,0.005650672749999,7.257848038764209,10,168.5925840954651,Cubic,225,Fm-3m,16.85925840954651,4,False,False,True,129.88920000000002,15.9994,208.9804,1.8875000000000002,0.89,3.44,2.55,1.5374999999999999,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-29084,Ba2GdCl7,1.561499999999999,-2.872607037499999,0.0,3.932393551520615,40,1148.7060904993195,Monoclinic,14,P2_1/c,28.71765226248299,3,False,True,False,110.00999999999999,35.453,157.25,1.75,0.89,3.16,2.27,1.6500000000000001,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1190156,Ba2GdGaSe5,1.3594,-1.914202587690971,1.3269444441021962e-05,5.426839558019166,18,548.5889302385677,Triclinic,2,P-1,30.477162791031542,4,False,False,True,110.815,69.723,157.25,1.6125,0.89,2.55,1.6599999999999997,1.6,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
